time,AUV1_Error,AUV2_Error,AUV3_Error,AUV4_Error,AUV5_Error,AUV6_Error,AUV7_Error,AUV8_Error,AUV9_Error
100.0,0.0008235060010208482,0.0008163683872694008,0.0008300489079992543,0.0011800683719023332,0.0013388881525777587,0.0017407882943815374,0.0008779134266173596,0.00045634237350767183,0.000279918605409522
100.10000000000001,0.0008244287114320439,0.0008172671341755628,0.00083097880761302,0.0011813233779056618,0.00134037967788455,0.0017428294073211863,0.0008787754376584716,0.00045675384804542773,0.0002800121276245557
100.2,0.0008253512305739845,0.0008181656327142315,0.0008319084490770879,0.001182572145618564,0.0013418767756301897,0.0017448704643671321,0.000879568929151222,0.00045715071019781085,0.0002801850670867669
100.3,0.0008262735537771854,0.0008190638820904684,0.0008328378337658863,0.0011838223784357998,0.0013433726438502186,0.001746911466219968,0.0008803888901509855,0.00045753745218685696,0.00028032366004429674
100.4,0.0008271956784949623,0.0008199618803343262,0.0008337669578204145,0.0011850772989685568,0.001344863536518285,0.0017489524160911477,0.0008812587560006979,0.0004579021244621163,0.0002805907908955329
100.5,0.0008281176061466945,0.0008208596276099697,0.0008346958172287754,0.0011863276100422307,0.0013463582416285752,0.0017509933108886201,0.0008820710446789295,0.0004581857330461646,0.0002808230676755995
100.60000000000001,0.0008290393375978392,0.0008217571221693259,0.000835624412329808,0.0011875774831149192,0.0013478573259294228,0.001753034144105031,0.0008828652898500192,0.00045847673121409766,0.0002808916232020562
100.7,0.0008299608694522114,0.0008226543643394235,0.0008365527454202367,0.0011888331116452142,0.0013493543028681853,0.0017550749152793305,0.0008837248228419106,0.0004587980565122908,0.00028107809504101426
100.8,0.0008308821989011101,0.0008235513529952977,0.0008374808133755217,0.001190084652004839,0.0013508476375807942,0.0017571156278853718,0.0008845622643472333,0.0004591682866134931,0.0002814800461781973
100.9,0.0008318033279437361,0.0008244480875698745,0.0008384086117093371,0.001191332251145822,0.0013523433831763914,0.0017591562803734048,0.0008853469484273376,0.00045960962341973254,0.00028188691407633325
101.0,0.0008327242588873129,0.0008253445670498415,0.0008393361398314287,0.0011925810186550658,0.0013538378825279417,0.0017611968662530559,0.000886183286582634,0.0004600934744800831,0.00028228570903043214
101.10000000000001,0.000833644989042361,0.0008262407890066264,0.00084026340008597,0.0011938280774012415,0.001355330426614996,0.0017632373831107156,0.0008870409265239604,0.0004605780163705093,0.0002825727551415603
101.2,0.000834565513813673,0.0008271367537450765,0.00084119039061855,0.0011950735977582143,0.0013568210619033158,0.001765277834684234,0.00088783199064242,0.00046106693676000983,0.00028280805353820973
101.3,0.0008354858332165489,0.0008280324589977647,0.0008421171067326555,0.0011963137994776825,0.0013583126023966185,0.00176731822081989,0.0008886380549773422,0.00046154239856906583,0.0002829599498634795
101.4,0.0008364059494244655,0.0008289279053556838,0.0008430435467579404,0.0011975574782414073,0.001359802583998063,0.0017693585352173216,0.0008895012729669607,0.0004620018118553419,0.0002830775261017897
101.5,0.0008373258600844614,0.0008298230910338971,0.0008439697131462209,0.0011988064525107138,0.0013612897743668945,0.0017713987742533337,0.0008903143387832137,0.0004624428785744394,0.0002831856421255082
101.60000000000001,0.0008382455616809736,0.0008307180164465149,0.0008448956050422996,0.0012000573382260292,0.0013627777370606457,0.0017734389408485792,0.0008910968283879393,0.00046285217532205075,0.00028326913012099677
101.7,0.0008391650545098011,0.0008316126805055491,0.000845821217853134,0.001201306591789731,0.0013642701502328577,0.0017754790365908113,0.0008919459888250954,0.00046322238087235346,0.00028313447508969734
