time,AUV1_Error,AUV2_Error,AUV3_Error,AUV4_Error,AUV5_Error,AUV6_Error,AUV7_Error,AUV8_Error,AUV9_Error
258.4,0.13204588439953954,0.12129366705002938,0.11875478652279184,0.2519516348893672,0.23260286960685855,0.208779637366744,0.05564919382435562,0.10075296270262288,0.13191012113320397
258.5,0.13201921152315413,0.1209050416646465,0.11872560604693022,0.2515189305518832,0.23203474117638717,0.20872881285876232,0.05615588312114101,0.10085944304370528,0.13186462881455238
258.6,0.13200666279336715,0.12049208620714463,0.11870219098054478,0.25110758639188524,0.2314998150788544,0.20865594035293644,0.056751417682182885,0.1010606850289465,0.13186390464200537
258.7,0.13203660916312124,0.12008793405550929,0.11867050675197384,0.2507434580058336,0.2309999411061487,0.2085806230026059,0.05744694732859654,0.10132978127663794,0.131905608201149
258.8,0.1320310970291941,0.1196695514957462,0.11864601638125288,0.25042981709983075,0.23054501144715933,0.2085270295908517,0.058241715467057975,0.10165414678977851,0.13195598330075553
258.9,0.13200425133861843,0.11925250587996161,0.11861822338865563,0.250140946604675,0.2301194661987828,0.20845249238670666,0.05915474909451982,0.10209310403094546,0.13207006510167849
259.0,0.13201834435283835,0.11885532930934309,0.11858905796302023,0.24990378847287686,0.22973467375642417,0.20837950263382882,0.06014251304564031,0.10258855800247668,0.1322525354808749
259.1,0.13203349472996856,0.11844369854426867,0.11856469665387319,0.24969736779153512,0.22938652185555067,0.208325657710543,0.06121757886777271,0.10315004250123441,0.1324619908865777
259.2,0.13201350802107478,0.11807156524237793,0.1185345209069064,0.24954387416779694,0.22906988822580499,0.20824474297308784,0.06238951098146291,0.1038016984470556,0.13273936122778385
259.3,0.13200695917899816,0.11770014359270828,0.11850907402276689,0.24940703655038443,0.2287952672575643,0.20818022540707212,0.06360837135760482,0.10449764341209426,0.13308529549392337
259.4,0.1320203494310205,0.11735223149440416,0.11848168427621909,0.24932234531236333,0.22855026849293397,0.20811751387545613,0.06488895994647041,0.10525078172003366,0.1334511765379714
259.5,0.1320245442965377,0.11704180957076125,0.11845196422415982,0.24926477066635527,0.2283452844490262,0.20803855573687585,0.06622697192742485,0.10605442349775271,0.1338770528474372
259.6,0.13200645253875098,0.11673821067165753,0.11843068490694743,0.24923606211383667,0.22817714087999633,0.2079780215882,0.06758011951027747,0.10688420363390115,0.13434779048729784
259.7,0.13200467519824083,0.11648570292307249,0.11839541824575288,0.24924104883943213,0.22804089481909484,0.2079074087574349,0.06896295200391687,0.10775148232106009,0.13482524901284146
259.8,0.1320283919681912,0.11625610896319802,0.11837513550693475,0.24925760814414116,0.2279539615124075,0.20783122438923704,0.07035828734344197,0.10862147470819597,0.13534860385006114
259.9,0.13201109428018537,0.11606203076082482,0.11834306827806881,0.2493245110715362,0.22789107103129908,0.20777632915284577,0.07172008262432164,0.10950999380656253,0.13587469094452503
260.0,0.13199333020482096,0.11591216931094378,0.11831699826248054,0.2493924280045073,0.227882145846234,0.20769136090424498,0.07307840230798297,0.11038199116186599,0.13641018642226965
260.1,0.13202152378342596,0.11579634785801304,0.11829044386904099,0.24947514047962718,0.22790011208886773,0.20763074483131078,0.07439016032076816,0.11124712161491765,0.13695530407361287
260.2,0.13202098828206268,0.1157222870184605,0.1182615755106128,0.2496151419153086,0.2279595636264696,0.20756341373983037,0.07561463429961994,0.11208719528903953,0.13747277576364508
260.3,0.13199029975432938,0.11568943358332869,0.11823434334080411,0.24974404042955814,0.22806700043971756,0.20748207178692604,0.076787222230347,0.11286918065949086,0.1380006088462878
260.4,0.13200732775409707,0.11570132889129124,0.1182091009998197,0.24988735472487386,0.22819285266561348,0.20742631418330787,0.07785095792887584,0.11363169523781158,0.13848246095305536
260.5,0.1320255157255917,0.11574488548089497,0.11817707528617145,0.2500791207425384,0.2283793200253631,0.20734526016867263,0.07877513958317674,0.1143075309464454,0.1389425252175658
260.6,0.13199916555860994,0.11584418805458092,0.11815642704332566,0.2502661689155874,0.2285896504306504,0.2072779840963158,0.07958318448613104,0.11490481743136358,0.13937084228240607
260.7,0.13199389831084882,0.11596745834787661,0.11812191910805948,0.2504724446889905,0.2288337041682077,0.20721368037629426,0.08023084871726467,0.1154350457940477,0.1397247107281225
260.8,0.13201734379962896,0.11613857730979277,0.1181018038364136,0.25070136616979594,0.22913714356718132,0.2071309819100717,0.08068752527163507,0.11584007769087507,0.1400499637978904
260.9,0.13201093705959302,0.11635147627035738,0.11806849211487257,0.25094486513312364,0.22945038106702356,0.20707158485772675,0.08098300743491932,0.11612743667516061,0.1402938225179626
261.0,0.13199276255236767,0.11658034806914613,0.11804618971945437,0.2512078485184066,0.22981772777739104,0.2069985180103114,0.0810705137647392,0.11629039368454801,0.14043306537571848
261.1,0.13200389969813667,0.11686919481642594,0.1180170054673367,0.25147034445155614,0.23022690839343404,0.20692155247993477,0.08095657276678506,0.1163066365153561,0.1405191131226637
261.2,0.13201311929941686,0.11716473249559581,0.11798892595715318,0.25177578165410724,0.23065105071776085,0.20686002559716618,0.08064566400276485,0.1161995408537413,0.14049192038835884
261.3,0.1320024802849303,0.1174956296905978,0.11796349232490423,0.25207413135212486,0.23113807158133234,0.2067848828371771,0.08013365330989239,0.11595171402140403,0.14036588723084803
261.4,0.13199233595177987,0.11786064233894482,0.11793536332163897,0.25239416228637196,0.2316455904405171,0.20670929429387963,0.07942759716496242,0.11557830700807323,0.1401855974029997
261.5,0.1320072361865872,0.11822367896295369,0.11790644984355823,0.25273840671039544,0.2321870776675628,0.20664878986659152,0.07855104359308764,0.11508824929599754,0.13988375616909884
261.6,0.13201253432428253,0.11862630693113035,0.1178836386315661,0.2530757161144957,0.23277604802196655,0.20656726062300557,0.07751118139836628,0.11447626794751911,0.1395169638754906
261.7,0.13198746427863614,0.11903020853499652,0.11784955028485489,0.25345414843337477,0.2333764817243951,0.20649767410089895,0.07632783603504716,0.11378106907606565,0.13909616957978424
261.8,0.1319989033716766,0.11944103428687117,0.11783016904196988,0.2538242655349072,0.23401796206103917,0.20643426963048317,0.07504202951386968,0.11298192739185761,0.13857281989448791
261.9,0.1320194308773358,0.11986813361694054,0.11779565536384685,0.2541958529874247,0.23467697876502588,0.20634946080845187,0.07366802110231258,0.11213416974098472,0.13803078701991953
262.0,0.13199144303200303,0.12028553700842363,0.11777345700718057,0.2546139485850924,0.23534421562592323,0.20628783698502565,0.07222569989527575,0.111224339710644,0.13743270863576545
262.1,0.131987057785499,0.12070610880370641,0.11774392156300173,0.2550083875818638,0.23602930798196556,0.20621041200426724,0.0707696107371413,0.11028157138505808,0.13679440121100406
262.2,0.13201857532527142,0.12111801820996651,0.11771619780448771,0.2553808834871134,0.2367014203285418,0.2061394458547077,0.06931303585492676,0.10935328695277058,0.1361649875534647
262.3,0.1320034031276874,0.1215210633540371,0.1176910160651262,0.2558021784264666,0.23735785852785798,0.2060670036078631,0.0678544522618855,0.10841229067514223,0.1355094064933765
262.4,0.1319811632614574,0.12190382377531112,0.11766191331643157,0.2562020366624385,0.2379902979148587,0.20599375719482446,0.06645602328974018,0.10750999261244583,0.13487795274209363
262.5,0.13200679648799266,0.12227550432652785,0.11763504277943544,0.2565347616073606,0.23856844008273984,0.20592208001483928,0.06512620210611321,0.10667707238285459,0.13427453740976505
262.6,0.13201503437937495,0.12262080530702135,0.11760963326403656,0.2568798562800944,0.23908749819888772,0.20584732517991708,0.06384737758810957,0.10589153084469147,0.1337094328085054
262.7,0.13198644315881566,0.12293763000691513,0.11757874263048755,0.2572272718954099,0.2395347451705854,0.20577753664100987,0.06264703736688121,0.10518788113372002,0.13319301574801057
262.8,0.13199294990366486,0.12323794504071159,0.1175565027760965,0.25747589889258543,0.2398720408628313,0.2057014966414305,0.06156348141623787,0.10458435127115417,0.13274869733231823
262.9,0.132014904288195,0.12348718870473713,0.11752408311222524,0.2576522811861879,0.24012033646421652,0.2056310794674003,0.060559737054433994,0.10407427566867258,0.13237765145799962
263.0,0.13199901700960215,0.1237242774292422,0.11750229970951245,0.25783244258097315,0.24023372154319164,0.20555812162040893,0.05963825707518095,0.1036541856328583,0.13207965454331885
